id,word,part_of_speech,difficulty_score,meaning_1,meaning_2,meaning_3
4680,diminution,noun,3656,減少,縮小,
4681,erosion,noun,3657,浸食,侵食,
4682,corrosion,noun,3657,腐食,さび,
4683,blight,noun,3658,荒廃,胴枯れ病,
4684,pestilence,noun,3659,疫病,伝染病,
4685,epidemic,noun,3659,流行病,蔓延,
4686,pandemic,noun,3660,パンデミック,世界的流行病,
4687,outbreak,noun,3660,発生,勃発,
4688,eruption,noun,3661,噴火,勃発,
4689,detonation,noun,3661,爆発,爆破,
4690,ignition,noun,3662,点火,発火,
4691,combustion,noun,3662,燃焼,発火,
4692,conflagration,noun,3663,大火,大火災,
4693,inferno,noun,3663,地獄,猛火,
4694,ember,noun,3664,燃えさし,残り火,
4695,cinder,noun,3665,燃えがら,燃えさし,
4696,soot,noun,3665,すす,煤煙,
4697,haze,noun,3666,かすみ,もや,
4698,smog,noun,3666,スモッグ,煙霧,
4699,pollution,noun,3667,汚染,公害,
4700,contamination,noun,3667,汚染,混入,
4701,imperfection,noun,3668,不完全,欠点,
4702,handicap,noun,3668,障害,ハンディキャップ,
4703,hurdle,noun,3669,障害,ハードル,
4704,obstruction,noun,3669,妨害,障害物,
4705,intrusion,noun,3670,侵入,干渉,
4706,encroachment,noun,3670,侵害,侵食,
4707,infringement,noun,3671,侵害,違反,
4708,violation,noun,3672,違反,侵害,
4709,transgression,noun,3672,違反,罪,
4710,felony,noun,3673,重罪,重犯罪,
4711,misdemeanor,noun,3673,軽罪,不品行,
4712,wrongdoing,noun,3674,悪事,不正行為,
4713,misdeed,noun,3674,悪行,犯罪,
4714,malfeasance,noun,3675,不正行為,違法行為,
4715,misconduct,noun,3675,不正行為,非行,
4716,malpractice,noun,3676,医療過誤,不正行為,
4717,negligence,noun,3676,過失,怠慢,
4718,lapse,noun,3677,過失,経過,
4719,gaffe,noun,3678,失言,へま,
4720,faux,noun,3678,偽の,にせの,
4721,pas,noun,3679,歩み,優先権,
4722,fallacy,noun,3679,誤り,誤った考え,
4723,delusion,noun,3680,妄想,錯覚,
4724,illusion,noun,3680,錯覚,幻想,
4725,hallucination,noun,3681,幻覚,幻想,
4726,mirage,noun,3682,蜃気楼,幻影,
4727,phantom,noun,3682,幽霊,幻影,
4728,specter,noun,3683,亡霊,恐怖,
4729,apparition,noun,3683,幽霊,幻影,
4730,ghost,noun,3684,幽霊,亡霊,
4731,quintessence,noun,3685,真髄,典型,
4732,embodiment,noun,3685,具現,化身,
4733,incarnation,noun,3686,化身,権化,
4734,personification,noun,3686,擬人化,化身,
4735,epitome,noun,3687,典型,縮図,
4736,archetype,noun,3687,原型,典型,
4737,prototype,noun,3688,原型,試作品,
4738,model,noun,3688,模型,モデル,
4739,paradigm,noun,3689,典型,模範,
4740,exemplar,noun,3689,模範,典型,
4741,specimen,noun,3690,標本,見本,
4742,sample,noun,3691,試料,見本,
4743,instance,noun,3691,実例,場合,
4744,illustration,noun,3692,実例,挿絵,
4745,exposition,noun,3692,博覧会,説明,
4746,elucidation,noun,3693,解明,説明,
4747,clarification,noun,3693,明確化,説明,
4748,interpretation,noun,3694,解釈,通訳,
4749,explication,noun,3694,説明,解説,
4750,elaboration,noun,3695,詳述,精巧化,
4751,enlargement,noun,3695,拡大,増大,
4752,magnification,noun,3696,拡大,誇張,
4753,exaggeration,noun,3696,誇張,誇大,
4754,hyperbole,noun,3697,誇張法,大げさ,
4755,overstatement,noun,3698,誇張,大げさな表現,
4756,embellishment,noun,3698,装飾,粉飾,
4757,ornamentation,noun,3699,装飾,飾り,
4758,adornment,noun,3699,装飾,飾り,
4759,decoration,noun,3700,装飾,勲章,
4760,embroidery,noun,3700,刺繍,潤色,
4761,tapestry,noun,3701,タペストリー,綴れ織り,
4762,mosaic,noun,3701,モザイク,寄せ集め,
4763,collage,noun,3702,コラージュ,寄せ集め,
4764,montage,noun,3702,モンタージュ,合成,
4765,arrangement,noun,3703,配置,編曲,
4766,configuration,noun,3704,構成,配置,
4767,formation,noun,3704,形成,編成,
4768,scaffold,noun,3705,足場,骨組み,
4769,skeleton,noun,3705,骨格,骸骨,
4770,anatomy,noun,3706,解剖学,構造,
4771,physiology,noun,3706,生理学,生理機能,
4772,morphology,noun,3707,形態学,形態,
4773,topology,noun,3707,位相幾何学,地形学,
4774,geometry,noun,3708,幾何学,形状,
4775,trigonometry,noun,3708,三角法,三角測量,
4776,calculus,noun,3709,微積分,結石,
4777,algebra,noun,3710,代数学,代数,
4778,arithmetic,noun,3710,算数,計算,
4779,mathematics,noun,3711,数学,計算,
4780,statistics,noun,3711,統計学,統計,
4781,vantage,noun,3712,有利な立場,優位,
4782,dominance,noun,3712,支配,優勢,
4783,hegemony,noun,3713,覇権,支配権,
4784,autonomy,noun,3713,自治,自律,
4785,emancipation,noun,3714,解放,開放,
4786,liberation,noun,3714,解放,自由化,
4787,deliverance,noun,3715,救出,解放,
4788,salvation,noun,3715,救済,救い,
4789,redemption,noun,3716,償い,買い戻し,
4790,atonement,noun,3717,償い,贖罪,
4791,penance,noun,3717,苦行,懺悔,
4792,repentance,noun,3718,悔い改め,後悔,
4793,remorse,noun,3718,自責の念,深い後悔,
4794,contrition,noun,3719,悔恨,痛悔,
4795,compunction,noun,3719,良心の呵責,悔恨,
4796,grief,noun,3720,深い悲しみ,悲嘆,
4797,agony,noun,3720,激しい苦痛,苦悶,
4798,affliction,noun,3721,苦痛,苦悩,
4799,tribulation,noun,3721,苦難,試練,
4800,ordeal,noun,3722,試練,苦しい経験,
4801,adversity,noun,3723,逆境,不運,
4802,mishap,noun,3723,災難,不運,
4803,anecdote,noun,3724,逸話,秘話,
4804,chronicle,noun,3724,年代記,記録,
4805,annals,noun,3725,年代記,記録,
4806,documentation,noun,3725,文書化,記録,
4807,depository,noun,3726,保管所,倉庫,
4808,storehouse,noun,3726,倉庫,宝庫,
4809,arsenal,noun,3727,兵器庫,武器庫,
4810,armory,noun,3727,武器庫,兵器工場,
4811,ammunition,noun,3728,弾薬,攻撃材料,
4812,ordnance,noun,3728,大砲,兵器,
4813,artillery,noun,3729,大砲,砲兵隊,
4814,weaponry,noun,3730,武器,兵器,
4815,armament,noun,3730,軍備,兵器,
4816,munitions,noun,3731,軍需品,兵器,
4817,provisions,noun,3731,食糧,規定,
4818,supplies,noun,3732,物資,供給品,
4819,resources,noun,3732,資源,財源,
4820,assets,noun,3733,資産,財産,
4821,chattels,noun,3733,動産,家財,
4822,patrimony,noun,3734,世襲財産,遺産,
4823,bequest,noun,3734,遺贈,遺産,
4824,endowment,noun,3735,寄付,天賦,
4825,idolatry,noun,3736,偶像崇拝,盲目的崇拝,
4826,culpability,noun,3736,有罪,責任,
4827,condemnation,noun,3737,非難,有罪判決,
4828,denunciation,noun,3737,弾劾,告発,
4829,accusation,noun,3738,告発,非難,
4830,allegation,noun,3738,申し立て,主張,
4831,assertion,noun,3739,主張,断言,
4832,contention,noun,3739,主張,論争,
4833,proposition,noun,3740,提案,命題,
4834,proposal,noun,3740,提案,申し込み,
4835,recommendation,noun,3741,推薦,勧告,
4836,certification,noun,3741,証明,認定,
4837,accreditation,noun,3742,認定,信用供与,
4838,directive,noun,3743,指令,指示,
4839,jurisprudence,noun,3743,法学,判例法,
4840,judiciary,noun,3744,司法,司法部,
4841,tribunal,noun,3744,裁判所,法廷,
4842,court,noun,3745,裁判所,宮廷,
4843,vigor,noun,3745,活力,精力,
4844,vitality,noun,3746,活力,生命力,
4845,dynamism,noun,3746,活力,躍動性,
4846,momentum,noun,3747,勢い,運動量,
4847,impetus,noun,3747,弾み,刺激,
4848,stimulus,noun,3748,刺激,刺激物,
4849,motivation,noun,3749,動機,意欲,
4850,inspiration,noun,3749,霊感,刺激,
4851,aspiration,noun,3750,大志,熱望,
4852,endeavor,noun,3750,努力,試み,
4853,undertaking,noun,3751,事業,約束,
4854,tactics,noun,3751,戦術,駆け引き,
4855,ploy,noun,3752,策略,手段,
4856,ruse,noun,3752,策略,計略,
4857,stratagem,noun,3753,策略,計略,
4858,scam,noun,3753,詐欺,ペテン,
4859,hoax,noun,3754,いたずら,悪ふざけ,
4860,prank,noun,3754,悪ふざけ,いたずら,
4861,jest,noun,3755,冗談,からかい,
4862,joke,noun,3756,冗談,笑い話,
4863,humor,noun,3756,ユーモア,気分,
4864,wit,noun,3757,機知,知恵,
4865,satire,noun,3757,風刺,皮肉,
4866,irony,noun,3758,皮肉,反語,
4867,sarcasm,noun,3758,皮肉,嫌み,
4868,mockery,noun,3759,あざけり,物笑い,
4869,derision,noun,3759,嘲笑,あざけり,
4870,contempt,noun,3760,軽蔑,侮辱,
4871,hubris,noun,3760,傲慢,思い上がり,
4872,conceit,noun,3761,うぬぼれ,思い上がり,
4873,narcissism,noun,3762,ナルシシズム,自己愛,
4874,egoism,noun,3762,利己主義,エゴイズム,
4875,avarice,noun,3763,強欲,貪欲,
4876,covetousness,noun,3763,貪欲,むさぼり,
4877,cupidity,noun,3764,強欲,貪欲,
4878,rapacity,noun,3764,強欲,貪欲,
4879,voracity,noun,3765,貪欲,大食,
4880,gluttony,noun,3765,大食,暴食,
4881,indulgence,noun,3766,甘やかし,ふけること,
4882,extravagance,noun,3766,浪費,ぜいたく,
4883,profligacy,noun,3767,放蕩,浪費,
4884,dissipation,noun,3768,放蕩,浪費,
4885,debauchery,noun,3768,放蕩,道楽,
4886,depravity,noun,3769,堕落,腐敗,
4887,decadence,noun,3769,退廃,堕落,
4888,degeneracy,noun,3770,堕落,退化,
4889,degeneration,noun,3770,退化,変性,
4890,atrophy,noun,3771,萎縮,衰弱,
4891,wasting,noun,3771,消耗,浪費,
4892,emaciation,noun,3772,衰弱,やせ衰え,
4893,debilitation,noun,3772,衰弱,虚弱,
4894,enfeeblement,noun,3773,衰弱,弱体化,
4895,exhaustion,noun,3773,疲労困憊,枯渇,
4896,weariness,noun,3774,疲れ,倦怠,
4897,lethargy,noun,3775,無気力,倦怠感,
4898,torpor,noun,3775,無気力,不活発,
4899,listlessness,noun,3776,無気力,無関心,
4900,apathy,noun,3776,無関心,無感動,
4901,indifference,noun,3777,無関心,無頓着,
4902,complacency,noun,3777,自己満足,安心,
4903,smugness,noun,3778,独りよがり,うぬぼれ,
4904,self-satisfaction,noun,3778,自己満足,得意,
4905,contentment,noun,3779,満足,満足感,
4906,gratification,noun,3779,満足,喜び,
4907,actualization,noun,3780,実現,現実化,
4908,materialization,noun,3781,具体化,実現,
4909,crystallization,noun,3781,結晶化,具体化,
4910,consolidation,noun,3782,統合,強化,
4911,unification,noun,3782,統一,統合,
4912,integration,noun,3783,統合,一体化,
4913,amalgamation,noun,3783,合併,融合,
4914,coalition,noun,3784,連立,連合,
4915,confederation,noun,3784,連合,同盟,
4916,federation,noun,3785,連邦,連盟,
4917,consortium,noun,3785,コンソーシアム,共同事業体,
4918,syndicate,noun,3786,シンジケート,企業連合,
4919,cartel,noun,3786,カルテル,企業連合,
4920,monopoly,noun,3787,独占,専売,
4921,oligopoly,noun,3788,寡占,少数独占,
4922,duopoly,noun,3788,複占,二社独占,
4923,conglomerate,noun,3789,複合企業,集塊,
4924,agency,noun,3789,代理店,機関,
4925,bureau,noun,3790,局,事務所,
4926,ministry,noun,3790,省,聖職,
4927,administration,noun,3791,政権,管理,
4928,regime,noun,3791,政権,体制,
4929,polity,noun,3792,政体,国家,
4930,homeland,noun,3792,祖国,母国,
4931,fatherland,noun,3793,祖国,父なる国,
4932,motherland,noun,3794,祖国,母なる国,
4933,kingdom,noun,3794,王国,界,
4934,empire,noun,3795,帝国,支配権,
4935,colony,noun,3795,植民地,コロニー,
4936,settlement,noun,3796,入植地,和解,
4937,outpost,noun,3796,前哨基地,辺境の居留地,
4938,periphery,noun,3797,周辺,周囲,
4939,gateway,noun,3797,入り口,門,
4940,portal,noun,3798,玄関,ポータル,
4941,ingress,noun,3798,進入,入場,
4942,access,noun,3799,接近,アクセス,
4943,advent,noun,3799,到来,出現,
4944,emergence,noun,3800,出現,脱出,
4945,appearance,noun,3801,出現,外観,
4946,debut,noun,3801,デビュー,初登場,
4947,premiere,noun,3802,初演,初公開,
4948,inauguration,noun,3802,就任,開始,
4949,commencement,noun,3803,開始,卒業式,
4950,inception,noun,3803,開始,発端,
4951,genesis,noun,3804,起源,創世記,
4952,origin,noun,3804,起源,由来,
4953,source,noun,3805,源,情報源,
4954,wellspring,noun,3805,源泉,湧き水,
4955,fountain,noun,3806,泉,源,
4956,reservoir,noun,3807,貯水池,蓄え,
4957,merchandise,noun,3807,商品,品物,
4958,commodity,noun,3808,商品,日用品,
4959,wares,noun,3808,商品,製品,
4960,output,noun,3809,生産高,出力,
4961,bounty,noun,3809,気前の良さ,恵み,
4962,plenty,noun,3810,豊富,たくさん,
4963,affluence,noun,3810,豊かさ,裕福,
4964,prosperity,noun,3811,繁栄,成功,
4965,riches,noun,3811,富,財宝,
4966,accumulation,noun,3812,蓄積,集積,
4967,aggregation,noun,3812,集合,集計,
4968,compilation,noun,3813,編集,編纂物,
4969,anthology,noun,3814,詞華集,名作選,
4970,compendium,noun,3814,要覧,大要,
4971,digest,noun,3815,要約,ダイジェスト,
4972,synopsis,noun,3815,概要,あらすじ,
4973,precis,noun,3816,要約,概要,
4974,blueprint,noun,3816,青写真,設計図,
4975,schema,noun,3817,図式,概要,
4976,matrix,noun,3817,行列,母体,
4977,grid,noun,3818,格子,グリッド,
4978,lattice,noun,3818,格子,格子構造,
4979,mesh,noun,3819,網目,メッシュ,
4980,nexus,noun,3820,連結,つながり,
4981,affinity,noun,3820,親近感,類似性,
4982,rapport,noun,3821,親密な関係,調和,
4983,affection,noun,3821,愛情,好意,
4984,fondness,noun,3822,愛情,好み,
4985,tenderness,noun,3822,優しさ,柔らかさ,
4986,empathy,noun,3823,共感,感情移入,
4987,understanding,noun,3823,理解,了解,
4988,comprehension,noun,3824,理解,理解力,
4989,cognition,noun,3824,認識,認知,
4990,sentience,noun,3825,知覚力,感覚,
4991,cognizance,noun,3826,認識,管轄,
4992,discernment,noun,3826,識別力,洞察力,
4993,acumen,noun,3827,洞察力,才覚,
4994,insight,noun,3827,洞察,洞察力,
4995,intuition,noun,3828,直感,直観,
4996,instinct,noun,3828,本能,直感,
4997,impulse,noun,3829,衝動,刺激,
